"CUSTOMER_ID";"CUSTOMER_LASTNAME";"CUSTOMER_FIRSTNAME";"CUSTOMER_SEX";"CUSTOMER_BIRTHDAY";"CUSTOMER_COUNTRY";"CUSTOMER_REGION";"CUSTOMER_REGIONNAME";"CUSTOMER_POSTCODE";"CUSTOMER_CITY";"CUSTOMER_STREET";"CUSTOMER_HOUSENUMBER";"CUSTOMER_LATITUDE";"CUSTOMER_LONGITUDE";"CUSTOMER_EMAIL";"CUSTOMER_PHONE"
C_000023295;Ebers;Theres;f;"2001-01-13";Germany;TH;Thüringen;"99752";Tonna;Südstraße;"17";"51.0902875";"10.7324543";theres.ebers@email.com;+49907112152
C_000001281;Bollinger;Nisa;f;"1996-01-12";Germany;BE;Berlin;"12623";Berlin;Bütower Straße;"22 C";"52.4841909";"13.6081117";nisa.bollinger@email.com;+49785122675
C_000006149;Weiße;Mika;m;"1952-04-08";Austria;W;Wien;"1100";Wien;Florian-Geyer-Gasse;"3";"48.1562182";"16.3926463";mika.weiße@email.com;+43750719140
C_000000493;Sielemann;Mirko;m;"1947-02-18";Germany;SN;Sachsen;"8141";Reinsdorf b Zwickau;Pliezhausener Straße;"80";"50.6936423";"12.5541194";mirko.sielemann@email.com;+49170182997
C_000012605;Saile;Hannah;f;"1995-07-13";Austria;W;Wien;"1200";Wien;Stromstraße;"14-16A";"48.2371186";"16.3734698";hannah.saile@email.com;+43515247415
C_000001011;Sen;Mila;f;"1954-12-08";Germany;NW;Nordrhein-Westfalen;"42781";Haan;Mergelweg;"11";"51.2197853";"7.0077569";mila.sen@email.com;+49171456476
C_000023406;Claußen;Elias;m;"1988-11-10";Germany;TH;Thüringen;"99752";Asbach-Sickenberg;Dorfstraße;"24";"51.2798715";"10.0304859";elias.claußen@email.com;+49929301119
C_000007382;Mertens;Aaron;m;"1944-12-09";Austria;W;Wien;"1090";Wien;Frankgasse;"10";"48.2156412";"16.3557767";aaron.mertens@email.com;+4312535293
C_000005536;Blöcker;Katharina;f;"1971-10-21";Austria;W;Wien;"1190";Wien;Krapfenwaldgasse;"23";"48.2642155";"16.3360673";katharina.blöcker@email.com;+43619763824
C_000000324;Rauhut;Luca;m;"1992-07-29";Switzerland;AG;Aargau;"5600";Ammerswil AG;Zihlrainstrasse;"13";"47.3728076";"8.2063994";luca.rauhut@email.com;+41351607733
C_000000855;Deckers;Kayra;m;"1992-08-20";Germany;HE;Hessen;"60386";Frankfurt am Main;Salmünsterer Straße;"51";"50.1339612";"8.7554414";kayra.deckers@email.com;+4914558004
C_000011145;Pfeiler;Jan;m;"1995-04-16";Austria;W;Wien;"1190";Wien;Krapfenwaldgasse;"19";"48.2637461";"16.3365336";jan.pfeiler@email.com;+4338057101
C_000001124;Rimkus;Henrik;m;"1980-06-21";Germany;NW;Nordrhein-Westfalen;"42579";Heiligenhaus;Heidestraße;"30";"51.326057";"7.0041348";henrik.rimkus@email.com;+49456450221
C_000001286;Kraatz;Henrik;m;"1977-03-04";Germany;BE;Berlin;"12157";Berlin;Altmarkstraße;"15";"52.4624862";"13.3418953";henrik.kraatz@email.com;+49499190893
C_000000325;Wessel;Sophie;f;"1983-10-19";Switzerland;BE;Bern;"3800";Unterseen;Seestrasse;"119a";"46.6793382";"7.8185143";sophie.wessel@email.com;+41969588361
C_000000515;Hanft;Leonie;f;"2001-12-12";Germany;BE;Berlin;"10365";Berlin;Gotlindestraße;"45";"52.5180486";"13.4980659";leonie.hanft@email.com;+49708229769
C_000000002;Leiser;Timur;m;"1959-01-22";Switzerland;BL;Basel-Landschaft;"4304";Giebenach;Ahornstrasse;"7";"47.521012";"7.7417346";timur.leiser@email.com;+41389476129
C_000000495;Wels;Mathis;m;"1963-01-26";Germany;SN;Sachsen;"1445";Radebeul;Rietzschkegrund;"54";"51.1279807";"13.6179226";mathis.wels@email.com;+49496331249
C_000005545;Hupp;Vincent;m;"1962-12-22";Austria;W;Wien;"1140";Wien;Dostgasse;"37";"48.2173883";"16.2523977";vincent.hupp@email.com;+43633468942
C_000023763;Leidner;Emrehan;m;"1960-09-11";Germany;TH;Thüringen;"99752";Gräfenthal;Creunitz;"20";"50.5122876";"11.2778955";emrehan.leidner@email.com;+49818352296
C_000000327;Mahlstedt;Veronika;f;"1995-06-27";Switzerland;BE;Bern;"2504";Biel/Bienne;Rue Hermann-Lienhard;"38";"47.1523153";"7.2647842";veronika.mahlstedt@email.com;+41577529635
C_000000521;Kruppa;Ghazal;f;"1979-06-11";Germany;BE;Berlin;"13437";Berlin;Oranienburger Straße;"75";"52.5922255";"13.3340237";ghazal.kruppa@email.com;+49388380441
C_000001474;Kipping;Brayden;m;"1987-03-24";Germany;NW;Nordrhein-Westfalen;"40472";Ratingen;Ringstraße;"56";"51.2992227";"6.9188285";brayden.kipping@email.com;+49571951165
C_000000714;Friedrichs;Emirhan;m;"1943-06-25";Germany;BE;Berlin;"10589";Berlin;Olbersstraße;"49 C";"52.5295268";"13.3043859";emirhan.friedrichs@email.com;+4940085034
C_000023783;Wachsmann;Ben;m;"1945-06-18";Germany;TH;Thüringen;"99752";Goldbach;Vor dem Berge;"56";"50.9893701";"10.6572812";ben.wachsmann@email.com;+49367821300
C_000001556;Granzow;Celine;f;"1988-02-03";Switzerland;BL;Basel-Landschaft;"4153";Reinach BL;Herrenweg;"10";"47.4924052";"7.5940464";celine.granzow@email.com;+41537889848
C_000021399;Ramin;David;m;"1944-02-24";Germany;SH;Schleswig-Holstein;"24943";Flensburg;Mürwiker Str;"188";"54.7968872";"9.4512821";david.ramin@email.com;+49978627834
C_000000173;Franzen;Benjamin;m;"1996-06-11";Germany;SN;Sachsen;"9120";Chemnitz Sachs;Richard-Wagner-Straße;"59";"50.814072";"12.8996756";benjamin.franzen@email.com;+49666669998
C_000006865;Bey;Pauline;f;"1969-09-03";Germany;HE;Hessen;"60488";Frankfurt am Main;Heerstraße;"80";"50.1468888";"8.6115763";pauline.bey@email.com;+49252903933
C_000023751;Becker;Ramona;f;"1982-12-09";Germany;TH;Thüringen;"99752";Suhl;Karl-Marx-Straße;"19";"50.6174509";"10.7065555";ramona.becker@email.com;+49507441760
C_000001631;Neumair;Svenja;f;"1984-04-01";Switzerland;BS;Basel-Stadt;"4053";Basel;Gundeldingerstrasse;"406";"47.5383115";"7.5987579";svenja.neumair@email.com;+41747310218
C_000001557;Hofmann;Henri;m;"1941-11-06";Switzerland;NE;Neuenburg;"2300";La Chaux-de-Fonds;Allée des Paysans-Horlogers;"1";"47.0868545";"6.8126994";henri.hofmann@email.com;+41976938410
C_000000004;Ehm;Ben;m;"1965-01-12";Switzerland;GR;Graubünden;"7265";Davos Wolfgang;Höhwaldstrasse;"8";"46.8255347";"9.8584372";ben.ehm@email.com;+4179161082
C_000001559;Hölter;Elias;m;"1995-03-21";Switzerland;BL;Basel-Landschaft;"4144";Arlesheim;Gempenweg;"5";"47.4893565";"7.6267668";elias.hölter@email.com;+41412548336
C_000023788;Seichter;Antoine;m;"1988-10-16";Germany;TH;Thüringen;"99752";Schmülln;Wartenbergstraße;"17";"50.8978696";"12.3613962";antoine.seichter@email.com;+49289564107
C_000003693;Jens;Lotte;f;"1992-04-05";Austria;W;Wien;"1110";Wien;Geiselbergstraße;"7";"48.1752917";"16.3985074";lotte.jens@email.com;+43546150927
C_000001293;Heyen;Maria;f;"1983-03-23";Germany;BE;Berlin;"10997";Berlin;Pücklerstraße;"16";"52.503273";"13.431272";maria.heyen@email.com;+49744003859
C_000000530;Schmutz;Hugo;m;"1990-11-08";Germany;NW;Nordrhein-Westfalen;"41460";Neuss;Salmstraße;"62";"51.1739332";"6.6336506";hugo.schmutz@email.com;+49921405850
C_000000578;Assenmacher;Moritz;m;"1981-02-03";Germany;NW;Nordrhein-Westfalen;"47608";Geldern;Peutenweg;"9";"51.4965674";"6.293302";moritz.assenmacher@email.com;+49230032145
C_000000174;Mitterer;Philipp;m;"1966-04-20";Germany;SN;Sachsen;"1728";Bannewitz;Carl-Bantzer-Straße;"25";"50.9895413";"13.755694";philipp.mitterer@email.com;+49729228196
C_000001632;Hain;Robin;m;"1981-07-10";Switzerland;GR;Graubünden;"7163";Danis;Via Dadens;"19";"46.7548417";"9.0544625";robin.hain@email.com;+41177333611
C_000037794;Peinemann;Novin;f;"1981-10-07";Germany;NI;Niedersachsen;"49824";Emlichheim;Drosselstraße;"2";"52.6126504";"6.8512357";novin.peinemann@email.com;+49684028043
C_000004218;Lehmann;Ekin;f;"2000-10-26";Austria;W;Wien;"1120";Wien;Hetzendorfer Straße;"112";"48.1680586";"16.3045909";ekin.lehmann@email.com;+43604835517
C_000001562;Joschko;Nikolaos;m;"1942-12-20";Switzerland;BL;Basel-Landschaft;"4460";Gelterkinden;Ischlagweg;"1";"47.4622965";"7.8481441";nikolaos.joschko@email.com;+4174711463
C_000007333;Steffan;Elias;m;"1978-11-19";Austria;W;Wien;"1220";Wien;Strohblumengasse;"77";"48.2174393";"16.4603289";elias.steffan@email.com;+43216797182
C_000001483;Reinig;Nebi;m;"1950-09-19";Germany;NW;Nordrhein-Westfalen;"48683";Ahaus;Ottensteiner Brook;"25";"52.069534";"6.912723";nebi.reinig@email.com;+49778054088
C_000020328;Hilgers;David;m;"2000-11-27";Germany;SH;Schleswig-Holstein;"24937";Flensburg;Husumer Str.;"196";"54.7800765";"9.4349232";david.hilgers@email.com;+49987682693
C_000012562;Ditzel;Fabienne;f;"1996-04-14";Austria;W;Wien;"1220";Wien;Lange Allee;"1A";"48.2266984";"16.4366676";fabienne.ditzel@email.com;+43362598079
C_000000572;Tögel;Mato;m;"1996-01-03";Switzerland;AG;Aargau;"5018";Erlinsbach;Kilbigstrasse;"15";"47.4030903";"8.010113";mato.tögel@email.com;+41439222223
C_000007431;Küspert;Muhammed;m;"1999-08-22";Austria;W;Wien;"1140";Wien;Josef-Ressel-Straße;"21";"48.2115759";"16.2338727";muhammed.küspert@email.com;+43663499085
C_000001568;Rüsch;Miguel;m;"1972-07-28";Switzerland;LU;Luzern;"6145";Fischbach LU;Oberdorf;"5";"47.1547426";"7.9092794";miguel.rüsch@email.com;+41632452361
C_000004195;Hebenstreit;Maya;f;"1974-04-29";Germany;NI;Niedersachsen;"49828";Gölenkamp;Escher Straße;"16";"52.5391609";"6.9384513";maya.hebenstreit@email.com;+49956095611
C_000042921;Täuber;Ramona;f;"1993-04-08";Germany;NI;Niedersachsen;"48465";Samern;In den Bergen;"2";"52.3246892";"7.2430097";ramona.täuber@email.com;+49954813582
C_000003710;Werner;Niga;f;"1997-12-12";Austria;W;Wien;"1100";Wien;Buchengasse;"129";"48.175582";"16.3637381";niga.werner@email.com;+43290121217
C_000000574;Kauer;Orest;m;"1989-03-30";Switzerland;AG;Aargau;"5600";Lenzburg;Aavorstadt;"22";"47.3863494";"8.1781893";orest.kauer@email.com;+41136079519
C_000003819;Häußer;Maximilian;m;"1950-02-16";Austria;W;Wien;"1180";Wien;Witthauergasse;"2";"48.2314992";"16.3228569";maximilian.häußer@email.com;+43850193677
C_000000163;Eckstein;Jaron;m;"1952-03-28";Germany;SN;Sachsen;"1109";Dresden;Königsbrücker Landstraße;"20";"51.1113111";"13.7776648";jaron.eckstein@email.com;+49103466474
C_000023790;Fiedler;Mia;f;"1951-05-22";Germany;TH;Thüringen;"99752";Mühlhausen/Thüringen;Professor-Berger-Straße;"19";"51.2017352";"10.4570971";mia.fiedler@email.com;+49103263201
C_000010051;Köhnen;Rayan;m;"1973-05-20";Austria;W;Wien;"1210";Wien;Kinzerplatz;"1";"48.2538932";"16.40815";rayan.köhnen@email.com;+43723889673
C_000023792;Kegel;Lorena;f;"1955-10-09";Germany;TH;Thüringen;"99752";Golmsdorf;Untergasse;"27a";"50.973836";"11.6684344";lorena.kegel@email.com;+49315363577
C_000037836;Vey;Abdullah;m;"1975-07-12";Germany;NI;Niedersachsen;"49824";Emlichheim;Oelstraße;"43";"52.636545";"6.8622552";abdullah.vey@email.com;+49499399192
C_000004201;Böddeker;Angela;f;"1979-10-15";Germany;HE;Hessen;"65936";Frankfurt am Main;Eiserfelder Straße;"19";"50.1253031";"8.5805538";angela.böddeker@email.com;+49349697344
C_000001304;Treder;Roni;m;"1947-08-09";Germany;BE;Berlin;"12051";Berlin;Oderstraße;"188";"52.4666025";"13.4174421";roni.treder@email.com;+49442328132
C_000004346;Wenig;Paula;f;"1978-06-23";Germany;NI;Niedersachsen;"49835";Wietmarschen;Hrberg;"15";"52.5087409";"7.2255336";paula.wenig@email.com;+49149516729
C_000001569;Gäbel;Kesha;f;"1977-02-17";Switzerland;AG;Aargau;"5745";Safenwil;Föhrenweg;"6";"47.3268844";"7.9831242";kesha.gäbel@email.com;+41281217077
C_000000576;Borchert;Marie;f;"1948-09-22";Switzerland;GR;Graubünden;"7235";Fideris;Strahlegg;"38";"46.9151676";"9.7550099";marie.borchert@email.com;+41404552828
C_000000687;Kaiser;Mia;f;"1960-09-08";Germany;NW;Nordrhein-Westfalen;"42781";Haan;Am Sandbach;"7";"51.1911587";"6.9876503";mia.kaiser@email.com;+49103474614
C_000000007;Brock;Marlene;f;"1958-02-26";Switzerland;BL;Basel-Landschaft;"4494";Oltingen;Angerweg;"173";"47.4356632";"7.9342065";marlene.brock@email.com;+41406501060
C_000010376;Schlick;Sara;f;"1957-06-26";Austria;W;Wien;"1220";Wien;Kratzmanngasse;"25";"48.2326315";"16.5366429";sara.schlick@email.com;+43531976410
C_000000023;Lorenz;Leo;m;"1974-06-25";Germany;BE;Berlin;"10717";Berlin;Prinzregentenstraße;"83";"52.4887006";"13.3333324";leo.lorenz@email.com;+4932540092
C_000004225;Pohle;Cilia;f;"1947-07-14";Germany;HE;Hessen;"60435";Frankfurt am Main;Homburger Landstraße;"212";"50.1570817";"8.6905884";cilia.pohle@email.com;+49247419761
C_000001309;Weck;Nicolas;m;"1984-12-05";Germany;BE;Berlin;"10707";Berlin;Duisburger Straße;"7";"52.4982657";"13.3093381";nicolas.weck@email.com;+49242622127
C_000023754;Heiermann;Mattis;m;"1959-06-15";Germany;TH;Thüringen;"99752";Amt Wachsenburg;Sankt Annenberg;"89";"50.8517739";"10.8804218";mattis.heiermann@email.com;+49799109167
C_000038287;Neumann;Arush;m;"1974-05-25";Germany;NI;Niedersachsen;"49828";Lage;Dorfstraße;"63";"52.4661117";"6.9613709";arush.neumann@email.com;+49600219613
C_000004300;Uecker;Naomi;f;"1990-03-04";Austria;W;Wien;"1200";Wien;Webergasse;"23";"48.229968";"16.3688552";naomi.uecker@email.com;+4393462428
C_000001462;Kleiber;Jakob;m;"1968-04-13";Germany;NW;Nordrhein-Westfalen;"47533";Kleve;Fitchburger Straße;"20";"51.7714076";"6.1252684";jakob.kleiber@email.com;+49166546382
C_000001031;Lederer;Susanna;f;"1944-11-24";Germany;BW;Baden-Württemberg;"71229";Eltingen;Hertichstraße;"33";"48.7865684";"9.002561";susanna.lederer@email.com;+49811831961
C_000001041;Gehl;Omar;m;"1961-09-01";Germany;BW;Baden-Württemberg;"71229";Eltingen;GeislingerStr.;"21";"48.7922768";"8.995032";omar.gehl@email.com;+49717494799
C_000001262;Cakmak;Levi;m;"1958-05-19";Germany;BW;Baden-Württemberg;"71229";Warmbronn;BüsnauerStr.;"6";"48.7627383";"8.9900203";levi.cakmak@email.com;+49673669248
C_000001211;Kempa;Ibrahim;m;"2001-06-15";Austria;W;Wien;"1210";Wien;Auckenthalergasse;"32";"48.3034327";"16.4174347";ibrahim.kempa@email.com;+43984087990
C_000001526;Tegeler;Ella-June;f;"1984-12-21";Germany;BW;Baden-Württemberg;"71229";Warmbronn;BüsnauerStr.;"41";"48.7635925";"8.9924526";ella-june.tegeler@email.com;+49532690139
C_000001218;Zettler;Jaimy;m;"1954-08-04";Austria;W;Wien;"1130";Wien;Pallenbergstraße;"49-51";"48.1686155";"16.2653789";jaimy.zettler@email.com;+43625477295
C_000001238;Röber;Tyler;m;"1942-05-14";Austria;W;Wien;"1220";Wien;Schachnerstraße;"27";"48.2367473";"16.4461655";tyler.röber@email.com;+43971291252
C_000001620;Hörnig;Richard;m;"1963-07-20";Germany;BW;Baden-Württemberg;"71229";Eltingen;Hertichstr.;"73";"48.7867399";"8.9963664";richard.hörnig@email.com;+49262423830
C_000000681;Rottmann;Linda;f;"1941-04-19";Switzerland;NE;Neuenburg;"2000";Neuchâtel;Chemin de Chantemerle;"12";"47.0000125";"6.9474837";linda.rottmann@email.com;+41644292682
C_000001240;Galle;Yasmin;f;"1977-06-01";Austria;W;Wien;"1230";Wien;Don-Bosco-Gasse;"25";"48.1484707";"16.3286689";yasmin.galle@email.com;+43908977128
C_000001846;Krause;Nawid;m;"1972-02-05";Germany;BW;Baden-Württemberg;"71106";Magstadt;Brühlstr.;"22";"48.7444946";"8.9605294";nawid.krause@email.com;+49482760842
C_000001243;Renken;Jannik;m;"1954-06-25";Austria;W;Wien;"1220";Wien;Ginkgoweg;"25";"48.2239231";"16.4392189";jannik.renken@email.com;+43638538586
C_000000683;Vogel;Sophia;f;"1960-11-01";Switzerland;AG;Aargau;"8905";Arni AG;Chälmatt;"11a";"47.3144894";"8.424367";sophia.vogel@email.com;+41680758402
C_000001940;Rehwald;Mara;f;"1978-05-05";Germany;BW;Baden-Württemberg;"71067";Sindelfingen;Donauschwabenstr.;"1";"48.763753";"9.180833";mara.rehwald@email.com;+49802796652
C_000001367;Radde;Awa;f;"1955-07-26";Austria;W;Wien;"1120";Wien;Aichholzgasse;"51-53";"48.1770468";"16.3238415";awa.radde@email.com;+4331730266
C_000000684;Klar;Amelia;f;"1942-10-16";Switzerland;BE;Bern;"2543";Lengnau BE;Bielstrasse;"42";"47.1797325";"7.3595837";amelia.klar@email.com;+41937757638
C_000001982;Rave;Elisabeth;f;"1978-04-14";Germany;BW;Baden-Württemberg;"72622";Zizishausen;Panoramastraße;"71";"48.645769400000006";"9.347598365967745";elisabeth.rave@email.com;+49106584266
C_000001372;Drescher;Benno;m;"1990-08-09";Austria;W;Wien;"1220";Wien;Spargelfeldstraße;"204";"48.2521528";"16.4835871";benno.drescher@email.com;+43324323125
C_000000689;Huss;Elena;f;"1962-12-13";Switzerland;GL;Glarus;"8750";Glarus;Zwischenbergli;"21";"47.0409585";"9.0568499";elena.huss@email.com;+41548785705
C_000002055;Schöneberg;Elisabeth;f;"1968-01-07";Germany;BW;Baden-Württemberg;"72622";Zizishausen;Panoramastraße;"53";"48.6441404";"9.346588499999998";elisabeth.schöneberg@email.com;+4975175502
C_000001377;Hau;Abdul;m;"1955-05-23";Austria;W;Wien;"1140";Wien;Antonie-Platzer-Gasse;"33";"48.2153396";"16.2414484";abdul.hau@email.com;+43361857812
C_000000694;Markus;Mila;f;"1975-02-18";Switzerland;GR;Graubünden;"7083";Lantsch/Lenz;Tgampi Sot;"20d";"46.6853551";"9.5614877";mila.markus@email.com;+41823931246
C_000002084;Herzog;Matti;m;"1962-07-24";Germany;BW;Baden-Württemberg;"72622";Zizishausen;Rötestraße;"34";"48.642707599999994";"9.34685455647487";matti.herzog@email.com;+49773413959
C_000000697;Olsen;Odysseas;m;"1982-09-16";Switzerland;BE;Bern;"3714";Frutigen;Ringstrasse;"12a";"46.5847666";"7.647745";odysseas.olsen@email.com;+41161927695
C_000001429;Fellmann;Skander;m;"2000-06-07";Austria;W;Wien;"1080";Wien;Albertgasse;"49";"48.2133402";"16.3437953";skander.fellmann@email.com;+43548767103
C_000002146;Leonhardt;Levi;m;"1990-04-08";Germany;BW;Baden-Württemberg;"72622";Zizishausen;Haldenstraße;"45";"48.64199855";"9.346230520349412";levi.leonhardt@email.com;+49961742177
C_000000699;Zeising;Jost;m;"1992-06-11";Switzerland;AR;Appenzell Ausserrhoden;"9037";Speicherschwendi;Au;"3";"47.4265933";"9.4380711";jost.zeising@email.com;+41532805256
C_000002645;Hüfner;Jan;m;"1972-06-30";Germany;BW;Baden-Württemberg;"72622";Zizishausen;Haldenstraße;"23";"48.6412708";"9.34357289185016";jan.hüfner@email.com;+49614912899
C_000001481;Wilczek;Aurora;f;"1993-02-28";Austria;W;Wien;"1120";Wien;Dorfmeistergasse;"39";"48.1648027";"16.2957192";aurora.wilczek@email.com;+4346143485
C_000000700;Scholz;Alfred;m;"1956-03-19";Switzerland;BL;Basel-Landschaft;"4148";Pfeffingen;Schollenackerweg;"3a";"47.4593579";"7.5843844";alfred.scholz@email.com;+4189284576
C_000010201;Kiss;Tchoumi;f;"1977-12-06";Germany;NI;Niedersachsen;"49824";Ringe;Meppener Straße;"36";"52.6081967";"6.9423792";tchoumi.kiss@email.com;+49322095988
C_000002858;Mederer;Lasse;m;"1981-06-20";Germany;BW;Baden-Württemberg;"72622";Zizishausen;Panoramastraße;"15";"48.641758949999996";"9.342369300000001";lasse.mederer@email.com;+49440311327
C_000001489;Gutzeit;Felix;m;"1963-02-22";Austria;W;Wien;"1100";Wien;Franz-Koci-Straße;"4";"48.1451495";"16.3944021";felix.gutzeit@email.com;+43589606044
C_000000702;Noth;Sezin;f;"1953-05-19";Switzerland;BE;Bern;"3202";Frauenkappelen;Gässli;"1";"46.9532891";"7.3380576";sezin.noth@email.com;+41308954299
C_000002968;Lagemann;Gaetano;m;"1975-06-30";Germany;BW;Baden-Württemberg;"72622";Zizishausen;Weinbergstraße;"36";"48.6446167";"9.346512759853848";gaetano.lagemann@email.com;+49485658328
C_000001504;Winkens;Konstantin;m;"1975-03-16";Austria;W;Wien;"1230";Wien;Karl-Heinz-Straße;"24";"48.1569678";"16.3102131";konstantin.winkens@email.com;+43602279516
C_000000175;Mauer;Ayoub;m;"1973-12-30";Germany;SN;Sachsen;"1279";Dresden;Troppauer Straße;"12";"51.0268687";"13.8310798";ayoub.mauer@email.com;+4956551240
C_000000197;Wiedner;Alina;f;"1976-04-02";Germany;NW;Nordrhein-Westfalen;"40789";Monheim am Rhein;Berliner Platz;"23";"51.0899031";"6.8938554";alina.wiedner@email.com;+49180095169
C_000001640;Thom;Heleni;f;"1998-08-09";Switzerland;JU;Jura;"2944";Bonfol;Pré Boquai;"368";"47.4830619";"7.1448715";heleni.thom@email.com;+41342444487
C_000023796;Dinkel;Lex;m;"1986-05-15";Germany;TH;Thüringen;"99752";Buhla;Die Pfeffer;"6";"51.4393417";"10.4953953";lex.dinkel@email.com;+49550186229
C_000007336;Juchem;Dima;f;"1957-07-27";Austria;W;Wien;"1120";Wien;Pohlgasse;"25";"48.1785468";"16.3244404";dima.juchem@email.com;+43214634257
C_000001644;Liebsch;Maisha;f;"1970-01-28";Switzerland;BE;Bern;"3268";Lobsigen;Frienisbergstrasse;"1";"47.0153405";"7.3053673";maisha.liebsch@email.com;+41416567010
C_000001100;Dohle;Thore;m;"1994-07-22";Switzerland;LU;Luzern;"6285";Hitzkirch;Rungghofweg;"1";"47.2276882";"8.2639195";thore.dohle@email.com;+41930447878
C_000001349;Kempf;Paula;f;"1969-04-17";Germany;BE;Berlin;"14163";Berlin;Quermatenweg;"50";"52.4501343";"13.2368232";paula.kempf@email.com;+49906485902
C_000042956;Kühnast;Elmi;m;"1996-11-13";Germany;NI;Niedersachsen;"49824";Emlichheim;Weustingstraße;"13";"52.614642";"6.8374835";elmi.kühnast@email.com;+49411246530
C_000022473;Bleck;Makeda;f;"1955-04-25";Germany;NI;Niedersachsen;"49828";Osterwald;Annastraße;"57";"52.526612";"7.0065981";makeda.bleck@email.com;+49428315966
C_000001513;Winter;Andrej;m;"1955-04-18";Germany;NW;Nordrhein-Westfalen;"40472";Ratingen;Föhrenweg;"6";"51.2866952";"6.810536";andrej.winter@email.com;+49179522443
C_000001653;Vollmar;Azra;f;"1962-08-17";Switzerland;AG;Aargau;"5707";Seengen;Boniswilerstrasse;"13";"47.3243854";"8.2011776";azra.vollmar@email.com;+41442213911
C_000004527;Radloff;Lukas;m;"1946-12-19";Germany;NI;Niedersachsen;"49835";Wietmarschen;Drosselstraße;"1";"52.4980696";"7.2251019";lukas.radloff@email.com;+49817041873
C_000004377;Nuber;Theresa;f;"1992-07-26";Austria;W;Wien;"1230";Wien;Breitenfurter Straße;"533";"48.1376039";"16.2453518";theresa.nuber@email.com;+43847278758
C_000005592;Rockel;Kim;f;"1956-11-02";Germany;HE;Hessen;"65929";Frankfurt am Main;Königsteiner Straße;"95";"50.1093554";"8.5397744";kim.rockel@email.com;+49280454877
C_000007523;Führer;Vedî;m;"1940-05-09";Austria;W;Wien;"1030";Wien;Rüdengasse;"13";"48.1981474";"16.401432";vedî.führer@email.com;+43752091915
C_000001662;Kaden;Hannah;f;"1995-01-13";Switzerland;BE;Bern;"3752";Wimmis;Bühlstrasse;"10";"46.6742723";"7.6395349";hannah.kaden@email.com;+41338906486
C_000000577;Hartwig;Marie;f;"1994-11-27";Switzerland;AG;Aargau;"5600";Lenzburg;Wolfsackerstrasse;"58";"47.3926203";"8.1686476";marie.hartwig@email.com;+41335567919
C_000000181;Graß;Lara;f;"1978-12-22";Germany;BE;Berlin;"12169";Berlin;Jeverstraße;"5";"52.4598199";"13.3332012";lara.graß@email.com;+49584215413
C_000000176;Brodowski;Gila;f;"1953-01-08";Germany;SN;Sachsen;"8228";Rodewisch;Walzweg;"6";"50.5417469";"12.3929848";gila.brodowski@email.com;+49606054728
C_000002660;Schettler;Pauline;f;"1954-02-08";Austria;W;Wien;"1050";Wien;Margaretengürtel;"70";"48.1802746";"16.3558222";pauline.schettler@email.com;+43301978159
C_000001279;Breuer;Theodor;m;"1959-03-10";Germany;BE;Berlin;"13503";Berlin;An der Wildbahn;"19 A";"52.610209";"13.2340172";theodor.breuer@email.com;+49340821709
C_000004226;Messinger;Willem;m;"1970-12-19";Germany;HE;Hessen;"60435";Frankfurt am Main;Gummersbergstraße;"16";"50.1452842";"8.6847623";willem.messinger@email.com;+49376984157
C_000001361;Keßler;Max;m;"1959-10-21";Germany;BE;Berlin;"10587";Berlin;Eosanderstraße;"15";"52.5204836";"13.301032";max.keßler@email.com;+49457927194
C_000001102;Baasch;Elianna;f;"2001-09-11";Switzerland;LU;Luzern;"6102";Malters;Stegmättli;"6";"47.041615";"8.2104221";elianna.baasch@email.com;+41469330076
C_000001670;Gießmann;Eduard;m;"1948-11-19";Switzerland;GR;Graubünden;"7027";Calfreisen;Dorfstrasse;"46";"46.8419955";"9.5968871";eduard.gießmann@email.com;+41266209129
C_000000695;Reichenbach;Emma;f;"1945-06-24";Germany;NW;Nordrhein-Westfalen;"53859";Niederkassel;Meindorfer Straße;"36";"50.7743097";"7.0757582";emma.reichenbach@email.com;+49764277963
C_000023803;Westendorf;Comfort;f;"1969-04-13";Germany;TH;Thüringen;"99752";Apolda;Apoldaer Straße;"38";"51.0090502";"11.4926482";comfort.westendorf@email.com;+49831135844
C_000002708;Plewka;Johanna;f;"1955-06-24";Austria;W;Wien;"1030";Wien;Erdbergstraße;"70";"48.1995728";"16.3989177";johanna.plewka@email.com;+43770030662
C_000004427;Lüken;Melitta;f;"1974-11-15";Austria;W;Wien;"1220";Wien;Marburggasse;"53";"48.2049297";"16.5247907";melitta.lüken@email.com;+43391123597
C_000000009;Heinze;Rawan;f;"1978-11-12";Switzerland;AG;Aargau;"5200";Brugg AG;Seidenstrasse;"32";"47.479715";"8.2035491";rawan.heinze@email.com;+41822757451
C_000007363;Gemmer;Vedat;m;"1970-07-26";Austria;W;Wien;"1220";Wien;Fischerstrand;"16";"48.2343923";"16.4262898";vedat.gemmer@email.com;+43378488778
C_000001105;Harwardt;Nur;f;"1978-06-26";Switzerland;BE;Bern;"2558";Aegerten;Gewerbestrasse;"29";"47.1245354";"7.2935757";nur.harwardt@email.com;+41257726882
C_000001374;Förg;Lion;m;"1941-05-22";Germany;BE;Berlin;"12357";Berlin;Krokusstraße;"21";"52.4280584";"13.4951449";lion.förg@email.com;+49975907537
